record_id,deal_name,pipeline,deal_stage,deal_status,transformation_notes,deal_amount,deal_forecast,deal_certainty,deal_type,deal_source,deal_brand,deal_notes,deal_category,deal_created_date,deal_close_date,deal_company_id,deal_contact_id,deal_owner,original_stage,original_status,processing_date
6095,ASIC NEKKAR,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),985000.0,985000.0,1,FTK,,ICALPS,"Développement ASIC Analogique suite étude de faisabilité
---
Le cout d'un ASIC n'est pas justifié car les volume sont trop faible et le ROI ne serait pas assuré.
Pas de contrainte technique dure suffisante pour justifier le cout de développement.

Serait envisageable pour la 2ème génération du DM visant la pédiatrie et où les contraintes de taille du DM seraient importantes.",Opportunity,2025-09-18 08:30:00,2025-09-18,4196,4303.0,27,Negotiating,Abandonne,18/09/2025
6097,PYX01: Consulting Services,Sales Pipeline,Closed Won,Won,Deal successfully closed,23500.0,23500.0,100,Desogn_Service,,ICALPS,"Régie layout Backend

35 jours de presta à 580 €",Opportunity,,2025-09-18,9016,10684.0,27,Negotiating,Won,18/09/2025
6098,URKAB,Sales Pipeline,Closed Lost,Lost,Deal closed as lost,15000.0,15000.0,50,,,ICALPS,Reprise layout digital,Opportunity,,2025-09-18,9027,10712.0,27,Negotiating,Lost,18/09/2025
6099,ASICALPS,Sales Pipeline,Identified,In Progress,Default mapping applied,120000.0,120000.0,50,FTK,,ICALPS,Sous traitance dans le cadre du projet IPCEI pour le design et l'implémentation d'un ASIC MCU ultra low power en ST 28 FDSOI.,Opportunity,,2025-09-18,3176,3278.0,27,Negotiating,Abandonne,18/09/2025
6100,ASIC pour jouet Lynxsemi,Sales Pipeline,Closed Lost,Lost,Deal closed as lost,530000.0,530000.0,5,,,ICALPS,"ASIC de pilotage batterie + MCU + ecran pour application de jouet électronique.
Objectif de ultra low cost.
---
PERDUE : 2 fois plus cher qu'offre alternative.",Opportunity,,2025-09-18,17230,19197.0,27,Negotiating,Lost,18/09/2025
6101,EPSILON Préétude,Studies Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),40000.0,40000.0,1,Preetude,,ICALPS,"Etude de faisabilité pour implant orthopedique pour surveillance de la cicatrisation des os.
--
ASIC pas considéré pour l'instant = Abandonnée",Study,,2025-09-18,17253,19242.0,27,Qualified,Abandonne,18/09/2025
6103,EM02,Sales Pipeline,Identified,In Progress,Default mapping applied,52000.0,52000.0,30,Desogn_Service,,ICALPS,Besoin de 2 logic et un layout pour 2 mois,Opportunity,,2025-09-18,7980,9578.0,27,Negotiating,Abandonne,18/09/2025
6104,SUBRA - Préétude ADC,Studies Pipeline,Identified,In Progress,Default mapping applied,67000.0,67000.0,80,Preetude,,ICALPS,Préétude ADC high resolution,Study,,2025-09-18,1071,1041.0,27,Negotiating,Abandonne,18/09/2025
6105,SUBRA - préétude SoC,Studies Pipeline,Identified,In Progress,Default mapping applied,40000.0,40000.0,50,Preetude,,ICALPS,Préétude SoC,Study,,2025-09-18,1071,1041.0,27,Negotiating,Abandonne,18/09/2025
6107,TOLIMAN - Préétude,Studies Pipeline,Identified,In Progress,Default mapping applied,40000.0,40000.0,20,Preetude,,ICALPS,Préétude projet ASIC,Study,,2025-09-18,6899,8408.0,27,Construction offre,Abandonne,18/09/2025
6108,TOLIMAN - Design,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),2200000.0,2200000.0,10,FTK,,ICALPS,Design ASIC,Opportunity,,2025-09-18,6899,8408.0,27,Qualified,Abandonne,18/09/2025
6109,STAR01,Sales Pipeline,Identified,In Progress,Default mapping applied,286650.0,286650.0,90,Desogn_Service,,ICALPS,Testchip en 28FDSOI,Opportunity,,2025-09-18,4287,19251.0,27,Negotiating,Abandonne,18/09/2025
6110,I2C slave custom,Sales Pipeline,Closed Lost,Lost,Deal closed as lost,60000.0,60000.0,50,,,ICALPS,I2C slave custom,Opportunity,2025-09-18 23:11:00,2025-09-18,12057,14922.0,27,Negotiating,Lost,18/09/2025
6111,Program ORCA,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,0,,,ICALPS,"Au 20/05/2021: mail de Wayne indiquant redéfinition du périmètre projet en cours avec peu de visibilité sur une date de démarrage => re-passage en 01-identification...

Développement de bloc IP analog et digital
- ADC 16bit
- DAC 8 bit (en courant)
- DAC 7 bit (en courant)
- interface SPI/I2C/JTAG/SENT/OPT ctrl",Opportunity,,2025-09-18,12067,14941.0,31,Identification,Abandonne,18/09/2025
6112,Partition Digital STINGRAY,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,1,Desogn_Service,,ICALPS,"projet de partition digital pour un circuit de détection de courant.
Client final Tesla et intermédiaire Murata.

Plus de projet coté client",Opportunity,,2025-09-18,12067,14941.0,27,Identification,Abandonne,18/09/2025
6113,PYX02: régie dev digital,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),55000.0,55000.0,1,Desogn_Service,,ICALPS,2 à 3 personnes sur 2 mois en développement digital,Opportunity,2025-09-18 01:24:00,2025-09-18,9016,10684.0,27,Identification,Abandonne,18/09/2025
6114,Salle CC,Sales Pipeline,Closed Won,Won,Deal successfully closed,45000.0,45000.0,100,Desogn_Service,,ICALPS,mise  en place salle CC,Opportunity,,2025-09-18,9103,10859.0,27,Negotiating,Won,18/09/2025
6116,LEM01,Sales Pipeline,Closed Won,Won,Deal successfully closed,1500.0,1500.0,100,Desogn_Service,,ICALPS,Audit vérification,Opportunity,,2025-09-18,17279,19302.0,27,Negotiating,Won,18/09/2025
6117,ASIC MEMS,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,1,FTK,,ICALPS,Pas de levée de fond !,Opportunity,,2025-09-18,10412,12401.0,39,Identification,Abandonne,18/09/2025
6118,TEGMEN,Sales Pipeline,Identified,In Progress,Default mapping applied,160000.0,160000.0,50,Desogn_Service,,ICALPS,DAC 12 bits,Opportunity,,2025-09-18,1074,19291.0,27,Negotiating,Abandonne,18/09/2025
6119,SUALOCIN,Studies Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),32000.0,32000.0,1,Preetude,,ICALPS,Préétude,Study,,2025-09-18,15157,18080.0,27,Qualified,Abandonne,18/09/2025
6120,VEGA-IP,Sales Pipeline,Closed Won,Won,Deal successfully closed,285000.0,285000.0,100,Desogn_Service,,ICALPS,Reprise IP vitec,Opportunity,,2025-09-18,1119,1149.0,27,Negotiating,Won,18/09/2025
6121,ALE01,Sales Pipeline,Closed Won,Won,Deal successfully closed,2000.0,2000.0,100,Desogn_Service,,ICALPS,presta Layout,Opportunity,,2025-09-18,1076,19315.0,27,Negotiating,Won,18/09/2025
6122,RFQ pour ASCI OCTOPUS4,Sales Pipeline,Closed Lost,Lost,Deal closed as lost,2464000.0,2464000.0,0,,,ICALPS,"RFQ pour ASIC Octopus4 - Radio
=> PERDU
--
Dear Mr Girin,

Sorry for my late feedback. 
First, I would like to thank you for the quality of your offer and for the time spend on it. 

Following Internal review with Project team please find here under conclusion of our meeting on your offer. 

•	Quality wise, the Compliance matrix had no critical point. 
Therefore, rating is Green 

•	Purchasing wise : you are average. 
Offer still seems clear for our R&D and commercially it is comparable with others offers.
Therefore, Rating is, purchasing wise, Orange. 

•	Financial and company size:  only 20-49 employees : Difficult to face any project timing change due to resources constrains in case of problem. 
Therefore, rating is Orange

•	R&D wise : Offer is feting to our need, and we thank you for the support and guidance provided during this RFQ  
Nevertheless, fact that you are using exclusively one tool provider is seen from our side as additional risk and we noted that you propose to use  tools  aligned  with our
  usage but it is still a risk that we don’t have with the other design houses. 
Therefore, rating is Yellow/Green

•	Industrialization : 
Good Level for industrialization but we  don’t  feel the same  proactivity in  the  proposal.

Due to time constrains we need to select 2 Design houses to continue our RFQ.
Due to the overall rating we didn’t selected IC Alps for the next step. 

Based on the other criteria assessed, we would like to highlight the fact that we consider ICAlps as a legitimate candidate for further investigation and RFQ and will surely quote again for other projects. 

I’ll be out of office for the next two weeks but If you have any questions, please feel free to ask or to call me when I come back on 5th of October . 

Best regards,                                                                                     

Pierre Endres
Purchasing Commodity Leader
",Opportunity,2025-09-18 03:28:00,2025-09-18,7988,17042.0,27,Negotiating,Lost,18/09/2025
6123,Soustraitance Projet Europeen,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),1000000.0,1000000.0,1,Desogn_Service,,ICALPS,Développement nouvelle architecture et livraison des pièces,Opportunity,,2025-09-18,1076,19308.0,27,Construction offre,Abandonne,18/09/2025
6124,ASIC en obsolecence,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),660000.0,660000.0,0,FTK,,ICALPS,"Remplacement d'un composant obsolète

Pour du militaire ou spatial => cycle décision long
Client abandonne l'idée d'un ASIC... 
Essaye de voir si d'autre fonction peuvent être intégrée.",Opportunity,,2025-09-18,17265,19269.0,27,Construction offre,Abandonne,18/09/2025
6125,nouvelle étude,Studies Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,1,Preetude,,ICALPS,Pas d'étude,Study,2025-09-18 08:30:00,2025-09-18,3175,4728.0,27,Identification,Abandonne,18/09/2025
6127,SEM01,Sales Pipeline,Closed Won,Won,Deal successfully closed,36000.0,36000.0,100,Desogn_Service,,ICALPS,Prestation Thomas,Opportunity,,2025-09-18,4293,4608.0,27,Negotiating,Won,18/09/2025
6128,Opportunité de Design analog,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,1,Desogn_Service,,ICALPS,Visibilité faible sur date de démarrage et besoin réel.,Opportunity,,2025-09-18,11945,18078.0,27,Identification,Abandonne,18/09/2025
6129,Grenat - Avenant 1,Sales Pipeline,Closed Won,Won,Deal successfully closed,26000.0,26000.0,100,FTK,,ICALPS,Développement des boitiers,Opportunity,,2025-09-18,4247,19104.0,27,Negotiating,Won,18/09/2025
6130,FPGA to ASIC,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,1,FTK,,ICALPS,looking for an ASIC design and manufacturing. have a prototype based on an FPGA. plan to start production by end of 2021.,Opportunity,,2025-09-18,17476,19777.0,27,Identification,Abandonne,18/09/2025
6131,P&R IP TESIC TSMC 16 nm & GF22,Sales Pipeline,Closed Won,Won,Deal successfully closed,88000.0,88000.0,100,Desogn_Service,,ICALPS,Implémentation d'un IP en TSMC 16nm,Opportunity,,2025-09-18,9103,10859.0,27,Negotiating,Won,18/09/2025
6132,ASIC pour Abbott,Sales Pipeline,Closed Won,Won,Deal successfully closed,3440000.0,3440000.0,100,FTK,,ICALPS,"ASIC ultrason PZT

Démarrage possible sur 2020 mais décision du client final à prévoir plutot début 2021.",Opportunity,2025-09-18 07:21:00,2025-09-18,3187,19954.0,31,Negotiating,Won,18/09/2025
6133,ALE01-1,Sales Pipeline,Closed Won,Won,Deal successfully closed,1000.0,1000.0,100,Desogn_Service,,ICALPS,Ajout 2 jours suite modif spec,Opportunity,,2025-09-18,1076,19315.0,27,Negotiating,Won,18/09/2025
6134,Grenat - Avenant 2,Sales Pipeline,Closed Won,Won,Deal successfully closed,49500.0,49500.0,100,FTK,,ICALPS,FLL,Opportunity,,2025-09-18,4247,19104.0,27,Negotiating,Won,18/09/2025
6135,SEM01-1,Sales Pipeline,Closed Won,Won,Deal successfully closed,36000.0,36000.0,100,Desogn_Service,,ICALPS,Suite mission Thomas,Opportunity,2025-09-18 02:48:00,2025-09-18,4291,4604.0,27,Negotiating,Won,18/09/2025
6136,Grenat - Avenant 3,Sales Pipeline,Closed Won,Won,Deal successfully closed,736500.0,736500.0,100,FTK,,ICALPS,Surcout industrialisation,Opportunity,,2025-09-18,4247,19104.0,27,Negotiating,Won,18/09/2025
6137,ASIC - pre-amplifier SDD detector,Sales Pipeline,Closed Lost,Lost,Deal closed as lost,300000.0,300000.0,0,,,ICALPS,"ASIC detetector
0.75 x 0.75 mm²
Analog only
---
-	Not yet approved on Moxtek side. Need confidence in technical feasibility and cost estimation to get it approved by management.
-	Reason to not use the current chip of XGlab is 100% cost - a way too expensive https://www.xglab.it/products/cube/ 
-	Aims at doing a clone of the XGlab chip
-	Forecasted volume is 8-10k unit/year - long life product (for info the chip size is 0.56 mm² => 40 ku per wafer in 0.18um…)
-	No ITAR constraint
-	Our estimated cost (300 k€ up to MPW proto) and schedule (9-10 months for 1st proto) is in the Moxtek’s expected range
-	Expected decision and dev kick-off = Q1-2021
-	Next step : shortlist selection in October 2020

---
=> PERDU
Dear Remy
 
For the last 2 weeks our team has discussing the pros and cons of each of the top 5 candidates for our ASIC development efforts.  At this point we have narrowed our selection down to those we believe will be best for us to work with at this time.  Unfortunately,ICAlps is not one of the companies we will be going forward with for this project at this time.  
 
I’d like to thank you for your interest and effort in working with us thus far.  If something should change or another need comes up I will be sure to contact you again!
 
Thank you and best regards,
",Opportunity,2025-09-18 07:31:00,2025-09-18,17491,19815.0,27,Evaluation technique,Lost,18/09/2025
6138,Running Springs - P&R Digital Soc IoT,Sales Pipeline,Closed Lost,Lost,Deal closed as lost,155000.0,155000.0,0,,,ICALPS,"Lead Running Springs

---
Faire implementation DTF + P&R d'un digital en TSMC 55nm

=> trop cher. 
On choisi de prendre un contractor pour 45 k€. (avec license EDA pirate??)
PERDU",Opportunity,,2025-09-18,17496,19823.0,27,Construction offre,Lost,18/09/2025
6139,Design analog - Brevet,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,1,Desogn_Service,,ICALPS,Pour une personne souhaitant faire une implémentation d'un invention pour dépôt de brevet.,Opportunity,,2025-09-18,17498,19824.0,27,Identification,Abandonne,18/09/2025
6140,MAIA1,Sales Pipeline,Closed Won,Won,Deal successfully closed,20000.0,20000.0,100,Desogn_Service,,ICALPS,P&R en 22FDX (Draft GDSII),Opportunity,,2025-09-18,4345,4750.0,27,Negotiating,Won,18/09/2025
6141,Préétude,Studies Pipeline,Identified,In Progress,Default mapping applied,0.0,0.0,20,Preetude,,ICALPS,2 fonctions à mettre sur un ASIC,Study,,2025-09-18,1100,1115.0,27,Qualified,Abandonne,18/09/2025
6142,Developpement numérique,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,0,Desogn_Service,,ICALPS,Besoin pour architecture -,Opportunity,,2025-09-18,9016,10684.0,27,Identification,Abandonne,18/09/2025
6143,BEEMIN,Sales Pipeline,Closed Won,Won,Deal successfully closed,720000.0,720000.0,100,Desogn_Service,,ICALPS,A un projet avec 2 MCU ARM,Opportunity,2025-09-18 14:27:00,2025-09-18,1072,19803.0,27,Negotiating,Won,18/09/2025
6144,Projet ASIC,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,1,FTK,,ICALPS,Projet,Opportunity,2025-09-18 15:33:00,2025-09-18,5787,12173.0,27,Identification,Abandonne,18/09/2025
6145,SEM01-2,Sales Pipeline,Closed Won,Won,Deal successfully closed,36000.0,36000.0,100,Desogn_Service,,ICALPS,"Consulting Th. Gallay, Nov'20-Jan'21",Opportunity,,2025-09-18,4291,4604.0,27,Negotiating,Won,18/09/2025
6146,Grenat - Avenant 4,Sales Pipeline,Closed Won,Won,Deal successfully closed,118500.0,118500.0,100,FTK,,ICALPS,Surcoût décalage,Opportunity,,2025-09-18,4247,19104.0,27,Negotiating,Won,18/09/2025
6147,MIMOSA,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),450000.0,450000.0,10,FTK,,ICALPS,Tache P&R via RedTree,Opportunity,2025-09-18 03:11:00,2025-09-18,17517,19858.0,27,Qualified,Abandonne,18/09/2025
6148,SIRAH,Sales Pipeline,Closed Lost,Lost,Deal closed as lost,4500000.0,4500000.0,20,,,ICALPS,"Deux asic en 0.7 um en obsolences

Le NRE et le coût tranche en Tower trop haut. Va basculer sa fab en 8''",Opportunity,2025-09-18 21:47:00,2025-09-18,4233,4384.0,27,Construction offre,Lost,18/09/2025
6150,ASIC pour ILR/ICD-s,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,1,Desogn_Service,,ICALPS,"projet de DMIA ILR - ASIC spec to production possible
Projet ILR Abandonné mais potentiel besoin similaire dans un ICD sous cutané.
Budget de ce projet sur 2022.

Comme discuté il y a quelques semaines, nous avons besoin d'un circuit de mesure du signal cardiaque sous-cutané et nous explorons la possibilité de nous fournir à l'extérieur de Microport.
Voici quelques informations pour cadrer notre besoin et démarrer un échange :
•	Filtrage préalable : passe-bande 0.05 Hz ou 1 Hz à 128 Hz.
•	Niveau de signal min : 100 uV pic
•	Niveau de signal max : 5 mV pic
•	Niveau de bruit ramené à l'entrée : 10 uV pic.
•	Gain 255 (à discuter)
•	Signal unipolaire ou différentiel
•	Consommation : 0.5 uA max, moins si possible.
 
La fonctionnalité complète comprendra un ADC et un filtrage numérique pour finaliser la mise en forme du signal. 
Je vous propose d'entamer la discussion sur cette base et de confronter ces éléments de spécification aux IP dont vous disposez déjà.
----
Cycle de décision long. Verifier budget",Opportunity,,2025-09-18,4246,19846.0,27,Identification,Abandonne,18/09/2025
6151,Pré-étude système piezo audio,Studies Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,1,Preetude,,ICALPS,"Etude pour voir si intérêt electronique specifique pour leur capteur Piezo pour écoute des bruits du coeurs en audio.
Probablement pas de mouvement en 2021",Study,,2025-09-18,17490,19857.0,27,Identification,Abandonne,18/09/2025
6152,MEDIA - ASIC processeur HWVEE,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),602000.0,602000.0,0,,,ICALPS,"traduire software en un RTL + developpement ASIC  +SCM

En partie Via projet BPI en sous traitance.

au 19/05/2021 :
Projet BPI approuvé. (en revue d'expert) 
Démarrage annoncé en septembre 2021.
Pré contrat MiroEJ-IC'Alps échangé début 08/21 (avec compléments Annexe C et projection au delà de fin 2022) - sous forme d'options selon avancement du projet

au 8/12/2022 :
toujours difficile d'avoir un retour => passage en hold

au 17/11/2023 :
Du fait de l'absence de retours en dépit des nombreuses relances courriels + linkedin => abandon",Opportunity,,2025-09-18,17523,19879.0,31,Negotiating,Abandonne,18/09/2025
6153,KHAN,Sales Pipeline,Identified,In Progress,Default mapping applied,5000000.0,5000000.0,50,FTK,,ICALPS,Projet ASIC + SCM  RF+ARM,Opportunity,2025-09-18 09:04:00,2025-09-18,17533,19895.0,27,Negotiating,Abandonne,18/09/2025
